image_id,mindat_photo_id,mineral_label,true_label,predicted_label,confidence,is_correct,error_pair,split_group_id,image_path
VTM-003236,481978,pyroxene,gangue_negative,ti_bearing_negative,0.950005,false,gangue_negative__as__ti_bearing_negative,DG-9302df13e91e,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p481978_page7_029_raw.jpg
VTM-003251,504339,pyroxene,gangue_negative,ti_bearing_negative,0.932879,false,gangue_negative__as__ti_bearing_negative,DG-85aa94456f85,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p504339_page6_008_raw.jpg
VTM-003305,576960,pyroxene,gangue_negative,ti_bearing_negative,0.554174,false,gangue_negative__as__ti_bearing_negative,DG-3d2ee9433731,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p576960_page7_059_raw.jpg
VTM-003319,606972,pyroxene,gangue_negative,ti_bearing_negative,0.585445,false,gangue_negative__as__ti_bearing_negative,DG-428c8cdb6ae4,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p606972_page7_002_raw.jpg
VTM-003325,611568,pyroxene,gangue_negative,metallic_hard_negative,0.738705,false,gangue_negative__as__metallic_hard_negative,DG-08463bf33976,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p611568_page7_004_raw.jpg
VTM-003329,632552,pyroxene,gangue_negative,metallic_hard_negative,0.996520,false,gangue_negative__as__metallic_hard_negative,DG-5d67817059a7,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p632552_page6_058_raw.jpg
VTM-003344,685961,pyroxene,gangue_negative,ti_bearing_negative,0.994065,false,gangue_negative__as__ti_bearing_negative,DG-f16934e3624d,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p685961_page6_057_raw.jpg
VTM-003369,863991,pyroxene,gangue_negative,ti_bearing_negative,0.809299,false,gangue_negative__as__ti_bearing_negative,DG-1ebabd983b79,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p863991_page10_066_raw.jpg
VTM-003391,46034,quartz,gangue_negative,metallic_hard_negative,0.996738,false,gangue_negative__as__metallic_hard_negative,DG-181c97e45770,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p046034_page6_002_raw.jpg
VTM-003429,89787,quartz,gangue_negative,ti_bearing_negative,0.444353,false,gangue_negative__as__ti_bearing_negative,DG-2490c409a127,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p089787_page6_015_raw.jpg
VTM-003445,105625,quartz,gangue_negative,metallic_hard_negative,0.457610,false,gangue_negative__as__metallic_hard_negative,DG-4d3573de38b9,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p105625_page1_012_raw.jpg
VTM-003462,1131353,quartz,gangue_negative,metallic_hard_negative,0.886263,false,gangue_negative__as__metallic_hard_negative,DG-e0b231c8f375,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p1131353_page2_008_raw.jpg
VTM-003463,1131354,quartz,gangue_negative,metallic_hard_negative,0.536322,false,gangue_negative__as__metallic_hard_negative,DG-bacd328e411c,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p1131354_page2_009_raw.jpg
VTM-003539,1706465,quartz,gangue_negative,metallic_hard_negative,0.818880,false,gangue_negative__as__metallic_hard_negative,DG-eba708d4a6f6,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p1706465_page3_035_raw.jpg
VTM-003597,597270,quartz,gangue_negative,target_mineral,0.968220,false,gangue_negative__as__target_mineral,DG-7a0093afbdb8,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p597270_page2_005_raw.jpg
VTM-003614,824849,quartz,gangue_negative,target_mineral,0.687743,false,gangue_negative__as__target_mineral,DG-10f9c1b10e37,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p824849_page2_038_raw.jpg
VTM-003639,8537,vesuvianite,gangue_negative,ti_bearing_negative,0.701698,false,gangue_negative__as__ti_bearing_negative,DG-f894c712dcc4,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p008537_page1_047_raw.jpg
VTM-003648,23365,vesuvianite,gangue_negative,ti_bearing_negative,0.789161,false,gangue_negative__as__ti_bearing_negative,DG-a6134259e89a,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p023365_page10_005_raw.jpg
VTM-003697,1052180,vesuvianite,gangue_negative,ti_bearing_negative,0.781994,false,gangue_negative__as__ti_bearing_negative,DG-d7a8a5a3da5f,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p1052180_page3_007_raw.jpg
VTM-003718,1131971,vesuvianite,gangue_negative,metallic_hard_negative,0.558059,false,gangue_negative__as__metallic_hard_negative,DG-8ce053599801,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p1131971_page8_011_raw.jpg
VTM-003769,1222119,vesuvianite,gangue_negative,ti_bearing_negative,0.912905,false,gangue_negative__as__ti_bearing_negative,DG-09011d6d25fe,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p1222119_page5_007_raw.jpg
VTM-003777,1246692,vesuvianite,gangue_negative,metallic_hard_negative,0.986849,false,gangue_negative__as__metallic_hard_negative,DG-503a70719a8e,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p1246692_page3_008_raw.jpg
VTM-003786,1271528,vesuvianite,gangue_negative,ti_bearing_negative,0.597428,false,gangue_negative__as__ti_bearing_negative,DG-e411a486efd4,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p1271528_page4_027_raw.jpg
VTM-003834,186607,vesuvianite,gangue_negative,metallic_hard_negative,0.786892,false,gangue_negative__as__metallic_hard_negative,DG-7cc47fbcd822,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p186607_page7_019_raw.jpg
VTM-003867,245030,vesuvianite,gangue_negative,ti_bearing_negative,0.952367,false,gangue_negative__as__ti_bearing_negative,DG-69c6da087417,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p245030_page8_006_raw.jpg
VTM-003939,441434,vesuvianite,gangue_negative,target_mineral,0.499796,false,gangue_negative__as__target_mineral,DG-a00a27df5ea6,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p441434_page10_013_raw.jpg
VTM-003951,498856,vesuvianite,gangue_negative,ti_bearing_negative,0.937391,false,gangue_negative__as__ti_bearing_negative,DG-67f2924f6aa7,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p498856_page5_001_raw.jpg
VTM-003967,533211,vesuvianite,gangue_negative,ti_bearing_negative,0.570039,false,gangue_negative__as__ti_bearing_negative,DG-429eaf8b1104,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p533211_page15_035_raw.jpg
VTM-003981,549125,vesuvianite,gangue_negative,ti_bearing_negative,0.571615,false,gangue_negative__as__ti_bearing_negative,DG-68ff1bb4b821,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p549125_page7_044_raw.jpg
VTM-003986,553658,vesuvianite,gangue_negative,target_mineral,0.932993,false,gangue_negative__as__target_mineral,DG-0db619a6a0f1,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p553658_page7_059_raw.jpg
VTM-004036,620196,vesuvianite,gangue_negative,ti_bearing_negative,0.495039,false,gangue_negative__as__ti_bearing_negative,DG-40e886492f22,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p620196_page1_064_raw.jpg
VTM-004045,635662,vesuvianite,gangue_negative,target_mineral,0.598278,false,gangue_negative__as__target_mineral,DG-65eabe4c4d84,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p635662_page7_046_raw.jpg
VTM-004065,680400,vesuvianite,gangue_negative,ti_bearing_negative,0.519745,false,gangue_negative__as__ti_bearing_negative,DG-4eb0ca8702aa,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p680400_page4_022_raw.jpg
VTM-004094,747262,vesuvianite,gangue_negative,ti_bearing_negative,0.917748,false,gangue_negative__as__ti_bearing_negative,DG-0711140876d8,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p747262_page15_062_raw.jpg
VTM-004149,29372,chalcopyrite,metallic_hard_negative,gangue_negative,0.806279,false,metallic_hard_negative__as__gangue_negative,DG-6a2365056b07,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p029372_page4_002_raw.jpg
VTM-004160,56811,chalcopyrite,metallic_hard_negative,gangue_negative,0.999258,false,metallic_hard_negative__as__gangue_negative,DG-8add3fa7edc2,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p056811_page1_007_raw.jpg
VTM-004233,1416708,chalcopyrite,metallic_hard_negative,target_mineral,0.972011,false,metallic_hard_negative__as__target_mineral,DG-c9ccef5c07fe,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p1416708_page7_005_raw.jpg
VTM-004258,1683296,chalcopyrite,metallic_hard_negative,target_mineral,0.570527,false,metallic_hard_negative__as__target_mineral,DG-8529b5281a89,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p1683296_page3_039_raw.jpg
VTM-004338,483426,chalcopyrite,metallic_hard_negative,target_mineral,0.722237,false,metallic_hard_negative__as__target_mineral,DG-06674b61b121,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p483426_page3_044_raw.jpg
VTM-004361,561792,chalcopyrite,metallic_hard_negative,target_mineral,0.999950,false,metallic_hard_negative__as__target_mineral,DG-f1cef0f123a1,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p561792_page6_014_raw.jpg
VTM-004364,569458,chalcopyrite,metallic_hard_negative,ti_bearing_negative,0.382758,false,metallic_hard_negative__as__ti_bearing_negative,DG-472a4a9cb971,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p569458_page6_016_raw.jpg
VTM-004436,904102,chalcopyrite,metallic_hard_negative,ti_bearing_negative,0.452822,false,metallic_hard_negative__as__ti_bearing_negative,DG-b05a976d1bb6,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p904102_page4_070_raw.jpg
VTM-004440,947628,chalcopyrite,metallic_hard_negative,target_mineral,0.893157,false,metallic_hard_negative__as__target_mineral,DG-39fb01622191,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p947628_page1_005_raw.jpg
VTM-004452,11965,goethite,metallic_hard_negative,ti_bearing_negative,0.889493,false,metallic_hard_negative__as__ti_bearing_negative,DG-b059f26ce090,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p011965_page1_044_raw.jpg
VTM-004460,42339,goethite,metallic_hard_negative,gangue_negative,0.850709,false,metallic_hard_negative__as__gangue_negative,DG-c94829c7b9c0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p042339_page1_033_raw.jpg
VTM-004470,59435,goethite,metallic_hard_negative,gangue_negative,0.989504,false,metallic_hard_negative__as__gangue_negative,DG-cdbe626ccda5,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p059435_page2_004_raw.jpg
VTM-004471,63230,goethite,metallic_hard_negative,gangue_negative,0.999138,false,metallic_hard_negative__as__gangue_negative,DG-5639b969883e,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p063230_page1_036_raw.jpg
VTM-004478,67658,goethite,metallic_hard_negative,gangue_negative,0.677092,false,metallic_hard_negative__as__gangue_negative,DG-735267660f64,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p067658_page4_001_raw.jpg
VTM-004490,93092,goethite,metallic_hard_negative,ti_bearing_negative,0.891272,false,metallic_hard_negative__as__ti_bearing_negative,DG-04c585ec47f6,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p093092_page3_009_raw.jpg
VTM-004505,1120714,goethite,metallic_hard_negative,ti_bearing_negative,0.998957,false,metallic_hard_negative__as__ti_bearing_negative,DG-55060e2c5204,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p1120714_page4_057_raw.jpg
VTM-004622,531051,goethite,metallic_hard_negative,ti_bearing_negative,0.908584,false,metallic_hard_negative__as__ti_bearing_negative,DG-e729856f24c2,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p531051_page3_048_raw.jpg
VTM-004626,535883,goethite,metallic_hard_negative,ti_bearing_negative,0.910825,false,metallic_hard_negative__as__ti_bearing_negative,DG-9acaa84063d0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p535883_page4_033_raw.jpg
VTM-004634,561965,goethite,metallic_hard_negative,ti_bearing_negative,0.999433,false,metallic_hard_negative__as__ti_bearing_negative,DG-00ef3d45bc91,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p561965_page5_013_raw.jpg
VTM-004639,563671,goethite,metallic_hard_negative,ti_bearing_negative,0.967834,false,metallic_hard_negative__as__ti_bearing_negative,DG-242ef8eb00de,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p563671_page3_034_raw.jpg
VTM-004658,606283,goethite,metallic_hard_negative,ti_bearing_negative,0.967032,false,metallic_hard_negative__as__ti_bearing_negative,DG-bc3a0327e67c,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p606283_page4_026_raw.jpg
VTM-004671,651767,goethite,metallic_hard_negative,gangue_negative,0.845900,false,metallic_hard_negative__as__gangue_negative,DG-a1fe913f5597,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p651767_page3_040_raw.jpg
VTM-004675,659435,goethite,metallic_hard_negative,target_mineral,0.582097,false,metallic_hard_negative__as__target_mineral,DG-7e1d6174749f,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p659435_page3_047_raw.jpg
VTM-004679,696815,goethite,metallic_hard_negative,gangue_negative,0.426879,false,metallic_hard_negative__as__gangue_negative,DG-9328bcecc05c,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p696815_page4_046_raw.jpg
VTM-004689,738600,goethite,metallic_hard_negative,target_mineral,0.767787,false,metallic_hard_negative__as__target_mineral,DG-2fdd92c576ae,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p738600_page1_012_raw.jpg
VTM-004733,47855,hematite,metallic_hard_negative,ti_bearing_negative,0.995021,false,metallic_hard_negative__as__ti_bearing_negative,DG-125135a8e2f0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p047855_page1_039_raw.jpg
VTM-004737,56625,hematite,metallic_hard_negative,gangue_negative,0.750169,false,metallic_hard_negative__as__gangue_negative,DG-12030acde72b,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p056625_page1_026_raw.jpg
VTM-004745,62766,hematite,metallic_hard_negative,target_mineral,0.861919,false,metallic_hard_negative__as__target_mineral,DG-df412d4bb526,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p062766_page1_015_raw.jpg
VTM-004763,1018087,hematite,metallic_hard_negative,target_mineral,0.952961,false,metallic_hard_negative__as__target_mineral,DG-cb20f172d610,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p1018087_page1_028_raw.jpg
VTM-004798,122442,hematite,metallic_hard_negative,gangue_negative,0.719666,false,metallic_hard_negative__as__gangue_negative,DG-8f563ef4c66a,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p122442_page5_003_raw.jpg
VTM-004828,154044,hematite,metallic_hard_negative,ti_bearing_negative,0.550367,false,metallic_hard_negative__as__ti_bearing_negative,DG-471124d61d31,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p154044_page1_042_raw.jpg
VTM-004836,160536,hematite,metallic_hard_negative,gangue_negative,0.650324,false,metallic_hard_negative__as__gangue_negative,DG-876ac496608e,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p160536_page6_013_raw.jpg
VTM-004872,235874,hematite,metallic_hard_negative,gangue_negative,0.935813,false,metallic_hard_negative__as__gangue_negative,DG-79c595017343,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p235874_page6_018_raw.jpg
VTM-004884,266026,hematite,metallic_hard_negative,gangue_negative,0.342813,false,metallic_hard_negative__as__gangue_negative,DG-c7be9992acdc,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p266026_page4_007_raw.jpg
VTM-004922,467855,hematite,metallic_hard_negative,ti_bearing_negative,0.771344,false,metallic_hard_negative__as__ti_bearing_negative,DG-00b9f96a4c6c,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p467855_page5_031_raw.jpg
VTM-004928,482747,hematite,metallic_hard_negative,gangue_negative,0.981682,false,metallic_hard_negative__as__gangue_negative,DG-6cc136fa05a0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p482747_page5_029_raw.jpg
VTM-004958,583851,hematite,metallic_hard_negative,gangue_negative,0.558339,false,metallic_hard_negative__as__gangue_negative,DG-186b0e386473,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p583851_page5_036_raw.jpg
VTM-004973,653517,hematite,metallic_hard_negative,target_mineral,0.997579,false,metallic_hard_negative__as__target_mineral,DG-cd84b2b89a33,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p653517_page4_074_raw.jpg
VTM-004975,657771,hematite,metallic_hard_negative,ti_bearing_negative,0.810753,false,metallic_hard_negative__as__ti_bearing_negative,DG-409f28ca286d,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p657771_page6_055_raw.jpg
VTM-004982,682646,hematite,metallic_hard_negative,ti_bearing_negative,0.634425,false,metallic_hard_negative__as__ti_bearing_negative,DG-dc41c31e3d21,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p682646_page6_045_raw.jpg
VTM-004989,715040,hematite,metallic_hard_negative,target_mineral,0.398920,false,metallic_hard_negative__as__target_mineral,DG-1b61a2cf0409,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p715040_page5_046_raw.jpg
VTM-004991,715972,hematite,metallic_hard_negative,gangue_negative,0.540450,false,metallic_hard_negative__as__gangue_negative,DG-ea706e06deb2,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p715972_page6_059_raw.jpg
VTM-004992,715997,hematite,metallic_hard_negative,target_mineral,0.682639,false,metallic_hard_negative__as__target_mineral,DG-61a93824ab3f,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p715997_page6_068_raw.jpg
VTM-005038,24062,pyrite,metallic_hard_negative,ti_bearing_negative,0.826976,false,metallic_hard_negative__as__ti_bearing_negative,DG-0d49cac547b0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p024062_page1_011_raw.jpg
VTM-005040,29374,pyrite,metallic_hard_negative,gangue_negative,0.534897,false,metallic_hard_negative__as__gangue_negative,DG-8d8c532b3669,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p029374_page5_025_raw.jpg
VTM-005122,1211239,pyrite,metallic_hard_negative,target_mineral,0.970514,false,metallic_hard_negative__as__target_mineral,DG-219037f7495d,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p1211239_page5_015_raw.jpg
VTM-005138,141783,pyrite,metallic_hard_negative,target_mineral,0.895636,false,metallic_hard_negative__as__target_mineral,DG-5a4fb74725d8,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p141783_page6_037_raw.jpg
VTM-005149,144390,pyrite,metallic_hard_negative,target_mineral,0.773993,false,metallic_hard_negative__as__target_mineral,DG-7bf1fc828b2b,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p144390_page1_067_raw.jpg
VTM-005153,1455307,pyrite,metallic_hard_negative,target_mineral,0.921157,false,metallic_hard_negative__as__target_mineral,DG-551a362604ce,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p1455307_page3_022_raw.jpg
VTM-005212,253222,pyrite,metallic_hard_negative,target_mineral,0.929304,false,metallic_hard_negative__as__target_mineral,DG-46c12c29b1da,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p253222_page4_033_raw.jpg
VTM-005221,268992,pyrite,metallic_hard_negative,ti_bearing_negative,0.531326,false,metallic_hard_negative__as__ti_bearing_negative,DG-205a686bf0de,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p268992_page6_031_raw.jpg
VTM-005224,272693,pyrite,metallic_hard_negative,ti_bearing_negative,0.670373,false,metallic_hard_negative__as__ti_bearing_negative,DG-dbfe6102f756,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p272693_page4_040_raw.jpg
VTM-005235,329999,pyrite,metallic_hard_negative,target_mineral,0.990995,false,metallic_hard_negative__as__target_mineral,DG-2fd812943ddc,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p329999_page4_027_raw.jpg
VTM-005251,388786,pyrite,metallic_hard_negative,target_mineral,0.980491,false,metallic_hard_negative__as__target_mineral,DG-0d59bea646e8,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p388786_page5_073_raw.jpg
VTM-005291,504987,pyrite,metallic_hard_negative,gangue_negative,0.986428,false,metallic_hard_negative__as__gangue_negative,DG-db64ff1b9f2e,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p504987_page4_056_raw.jpg
VTM-005292,509048,pyrite,metallic_hard_negative,gangue_negative,0.999828,false,metallic_hard_negative__as__gangue_negative,DG-ace734d67c95,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p509048_page4_066_raw.jpg
VTM-005343,6168,anatase,ti_bearing_negative,target_mineral,0.405814,false,ti_bearing_negative__as__target_mineral,DG-cfe586ef803f,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p006168_066_raw.jpg
VTM-005377,14421,anatase,ti_bearing_negative,metallic_hard_negative,0.733160,false,ti_bearing_negative__as__metallic_hard_negative,DG-6a66c2b01f42,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p014421_025_raw.jpg
VTM-005430,35149,anatase,ti_bearing_negative,target_mineral,0.989801,false,ti_bearing_negative__as__target_mineral,DG-92a771378f20,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p035149_178_raw.jpg
VTM-005488,50490,anatase,ti_bearing_negative,gangue_negative,0.975686,false,ti_bearing_negative__as__gangue_negative,DG-b4719eb6b67a,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p050490_268_raw.jpg
VTM-005504,56775,anatase,ti_bearing_negative,target_mineral,0.956788,false,ti_bearing_negative__as__target_mineral,DG-c176d6d92cef,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p056775_015_raw.jpg
VTM-005577,87946,anatase,ti_bearing_negative,target_mineral,0.882257,false,ti_bearing_negative__as__target_mineral,DG-813b3ae51d09,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p087946_004_raw.jpg
VTM-005585,91617,anatase,ti_bearing_negative,target_mineral,0.740368,false,ti_bearing_negative__as__target_mineral,DG-0f4da15f35aa,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p091617_168_raw.jpg
VTM-005711,120022,anatase,ti_bearing_negative,target_mineral,0.863940,false,ti_bearing_negative__as__target_mineral,DG-6e0bf9e9d277,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p120022_018_raw.jpg
VTM-005730,121448,anatase,ti_bearing_negative,metallic_hard_negative,0.566175,false,ti_bearing_negative__as__metallic_hard_negative,DG-704eeb78fcc7,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p121448_010_raw.jpg
VTM-005798,1318555,anatase,ti_bearing_negative,gangue_negative,0.694358,false,ti_bearing_negative__as__gangue_negative,DG-687fa8add829,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p1318555_125_raw.jpg
VTM-005857,145808,anatase,ti_bearing_negative,target_mineral,0.505408,false,ti_bearing_negative__as__target_mineral,DG-c4094baa6957,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p145808_091_raw.jpg
VTM-005912,168791,anatase,ti_bearing_negative,gangue_negative,0.656977,false,ti_bearing_negative__as__gangue_negative,DG-ea39e1c2febd,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p168791_012_raw.jpg
VTM-005955,206707,anatase,ti_bearing_negative,target_mineral,0.808451,false,ti_bearing_negative__as__target_mineral,DG-9d2bc60eb555,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p206707_281_raw.jpg
VTM-005989,220300,anatase,ti_bearing_negative,gangue_negative,0.995031,false,ti_bearing_negative__as__gangue_negative,DG-5835055dc0ba,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p220300_102_raw.jpg
VTM-006026,238654,anatase,ti_bearing_negative,gangue_negative,0.923432,false,ti_bearing_negative__as__gangue_negative,DG-6f3a25a6c49f,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p238654_089_raw.jpg
