image_id,relative_path,mineral_label,four_class_label,four_class_id,mindat_photo_id,split_group_id,split,experiment_subset
VTM-001994,raw_negative/gangue_negative/calcite/calcite_mindat_p507950_page8_042_raw.jpg,calcite,gangue_negative,2,507950,DG-ddb1c58d72c6,train,expert_fit
VTM-001995,raw_negative/gangue_negative/calcite/calcite_mindat_p508377_page9_067_raw.jpg,calcite,gangue_negative,2,508377,DG-a819eca5f78b,train,expert_fit
VTM-001996,raw_negative/gangue_negative/calcite/calcite_mindat_p508378_page9_072_raw.jpg,calcite,gangue_negative,2,508378,DG-3cab4b23e7e2,train,expert_fit
VTM-001997,raw_negative/gangue_negative/calcite/calcite_mindat_p508419_page9_008_raw.jpg,calcite,gangue_negative,2,508419,DG-9e06bcbc3761,val,expert_stop
VTM-001998,raw_negative/gangue_negative/calcite/calcite_mindat_p508420_page9_070_raw.jpg,calcite,gangue_negative,2,508420,DG-2c0e69601f5e,train,expert_fit
VTM-002000,raw_negative/gangue_negative/calcite/calcite_mindat_p520131_page9_051_raw.jpg,calcite,gangue_negative,2,520131,DG-ad41f6cfd8c0,train,expert_fit
VTM-002001,raw_negative/gangue_negative/calcite/calcite_mindat_p521694_page9_024_raw.jpg,calcite,gangue_negative,2,521694,DG-87e6b895d9f2,train,expert_fit
VTM-002004,raw_negative/gangue_negative/calcite/calcite_mindat_p533057_page6_061_raw.jpg,calcite,gangue_negative,2,533057,DG-fc86d1207a8c,val,expert_stop
VTM-002005,raw_negative/gangue_negative/calcite/calcite_mindat_p533060_page6_050_raw.jpg,calcite,gangue_negative,2,533060,DG-3adb5fd6b8db,train,expert_fit
VTM-002007,raw_negative/gangue_negative/calcite/calcite_mindat_p533062_page6_062_raw.jpg,calcite,gangue_negative,2,533062,DG-6be2781f2133,train,expert_fit
VTM-002008,raw_negative/gangue_negative/calcite/calcite_mindat_p533064_page6_063_raw.jpg,calcite,gangue_negative,2,533064,DG-d4a1091cab58,train,expert_fit
VTM-002009,raw_negative/gangue_negative/calcite/calcite_mindat_p533065_page6_058_raw.jpg,calcite,gangue_negative,2,533065,DG-c0c494ce0a83,train,expert_fit
VTM-002010,raw_negative/gangue_negative/calcite/calcite_mindat_p534506_page6_065_raw.jpg,calcite,gangue_negative,2,534506,DG-3738ebb23911,val,expert_stop
VTM-002012,raw_negative/gangue_negative/calcite/calcite_mindat_p583787_page7_007_raw.jpg,calcite,gangue_negative,2,583787,DG-74b63d2735cc,train,expert_fit
VTM-002013,raw_negative/gangue_negative/calcite/calcite_mindat_p592345_page1_014_raw.jpg,calcite,gangue_negative,2,592345,DG-e759b87cec15,train,expert_fit
VTM-002016,raw_negative/gangue_negative/calcite/calcite_mindat_p609446_page6_031_raw.jpg,calcite,gangue_negative,2,609446,DG-e57e9fee57f3,train,expert_fit
VTM-002018,raw_negative/gangue_negative/calcite/calcite_mindat_p644809_page6_064_raw.jpg,calcite,gangue_negative,2,644809,DG-c2299ae73b20,val,expert_stop
VTM-002019,raw_negative/gangue_negative/calcite/calcite_mindat_p644810_page6_057_raw.jpg,calcite,gangue_negative,2,644810,DG-3271d47128c6,train,expert_fit
VTM-002020,raw_negative/gangue_negative/calcite/calcite_mindat_p644811_page6_059_raw.jpg,calcite,gangue_negative,2,644811,DG-834b079e218f,train,expert_fit
VTM-002021,raw_negative/gangue_negative/calcite/calcite_mindat_p644817_page6_048_raw.jpg,calcite,gangue_negative,2,644817,DG-b2e3f2dd4fbe,train,expert_fit
VTM-002022,raw_negative/gangue_negative/calcite/calcite_mindat_p654974_page6_029_raw.jpg,calcite,gangue_negative,2,654974,DG-0c7ea8890f2c,train,expert_fit
VTM-002024,raw_negative/gangue_negative/calcite/calcite_mindat_p654977_page6_047_raw.jpg,calcite,gangue_negative,2,654977,DG-f27e59284db3,val,expert_stop
VTM-002025,raw_negative/gangue_negative/calcite/calcite_mindat_p654988_page6_043_raw.jpg,calcite,gangue_negative,2,654988,DG-bf2ebb1198da,train,expert_fit
VTM-002027,raw_negative/gangue_negative/calcite/calcite_mindat_p655422_page6_045_raw.jpg,calcite,gangue_negative,2,655422,DG-379514379dde,train,expert_fit
VTM-002028,raw_negative/gangue_negative/calcite/calcite_mindat_p655423_page6_054_raw.jpg,calcite,gangue_negative,2,655423,DG-946770892149,train,expert_fit
VTM-002029,raw_negative/gangue_negative/calcite/calcite_mindat_p655493_page6_066_raw.jpg,calcite,gangue_negative,2,655493,DG-6c0c92ceb5e6,train,expert_fit
VTM-002031,raw_negative/gangue_negative/calcite/calcite_mindat_p664291_page9_003_raw.jpg,calcite,gangue_negative,2,664291,DG-c0fd9b4ad1f3,train,expert_fit
VTM-002032,raw_negative/gangue_negative/calcite/calcite_mindat_p665656_page9_009_raw.jpg,calcite,gangue_negative,2,665656,DG-fbd9427b3bd6,train,expert_fit
VTM-002033,raw_negative/gangue_negative/calcite/calcite_mindat_p666983_page9_004_raw.jpg,calcite,gangue_negative,2,666983,DG-fb8b73e9eed1,train,expert_fit
VTM-002036,raw_negative/gangue_negative/calcite/calcite_mindat_p752672_page8_002_raw.jpg,calcite,gangue_negative,2,752672,DG-d05b7db8a03a,val,expert_stop
VTM-002038,raw_negative/gangue_negative/calcite/calcite_mindat_p791006_page9_033_raw.jpg,calcite,gangue_negative,2,791006,DG-e22c7a8ad53f,train,expert_fit
VTM-002040,raw_negative/gangue_negative/calcite/calcite_mindat_p806155_page3_004_raw.jpg,calcite,gangue_negative,2,806155,DG-e69c3cb2f2a9,train,expert_fit
VTM-002042,raw_negative/gangue_negative/calcite/calcite_mindat_p814963_page9_006_raw.jpg,calcite,gangue_negative,2,814963,DG-6b0f78e524ac,train,expert_fit
VTM-002044,raw_negative/gangue_negative/calcite/calcite_mindat_p938425_page7_008_raw.jpg,calcite,gangue_negative,2,938425,DG-6975427a2b00,train,expert_fit
VTM-002047,raw_negative/gangue_negative/feldspar/feldspar_mindat_p018620_page5_031_raw.jpg,feldspar,gangue_negative,2,18620,DG-a5a67670b9c2,train,expert_fit
VTM-002049,raw_negative/gangue_negative/feldspar/feldspar_mindat_p018717_page5_006_raw.jpg,feldspar,gangue_negative,2,18717,DG-cfcc87ff9ae6,train,expert_fit
VTM-002050,raw_negative/gangue_negative/feldspar/feldspar_mindat_p020850_page6_015_raw.jpg,feldspar,gangue_negative,2,20850,DG-b3c27b551590,train,expert_fit
VTM-002051,raw_negative/gangue_negative/feldspar/feldspar_mindat_p023744_page6_024_raw.jpg,feldspar,gangue_negative,2,23744,DG-18f7eb45bc18,train,expert_fit
VTM-002053,raw_negative/gangue_negative/feldspar/feldspar_mindat_p029142_page5_026_raw.jpg,feldspar,gangue_negative,2,29142,DG-fd56db2790f4,train,expert_fit
VTM-002056,raw_negative/gangue_negative/feldspar/feldspar_mindat_p033066_page5_021_raw.jpg,feldspar,gangue_negative,2,33066,DG-f9c76eb1affa,train,expert_fit
VTM-002057,raw_negative/gangue_negative/feldspar/feldspar_mindat_p033102_page1_011_raw.jpg,feldspar,gangue_negative,2,33102,DG-69efed462ca5,train,expert_fit
VTM-002058,raw_negative/gangue_negative/feldspar/feldspar_mindat_p036971_page1_016_raw.jpg,feldspar,gangue_negative,2,36971,DG-92f5f13947b3,train,expert_fit
VTM-002059,raw_negative/gangue_negative/feldspar/feldspar_mindat_p038975_page1_004_raw.jpg,feldspar,gangue_negative,2,38975,DG-7a4ef2336533,val,expert_stop
VTM-002063,raw_negative/gangue_negative/feldspar/feldspar_mindat_p041039_page1_043_raw.jpg,feldspar,gangue_negative,2,41039,DG-703e09832e66,train,expert_fit
VTM-002065,raw_negative/gangue_negative/feldspar/feldspar_mindat_p041605_page5_029_raw.jpg,feldspar,gangue_negative,2,41605,DG-da3cfad91132,train,expert_fit
VTM-002066,raw_negative/gangue_negative/feldspar/feldspar_mindat_p044212_page1_023_raw.jpg,feldspar,gangue_negative,2,44212,DG-1a29328ea087,train,expert_fit
VTM-002067,raw_negative/gangue_negative/feldspar/feldspar_mindat_p045068_page1_035_raw.jpg,feldspar,gangue_negative,2,45068,DG-c518f5543b12,train,expert_fit
VTM-002068,raw_negative/gangue_negative/feldspar/feldspar_mindat_p045069_page1_041_raw.jpg,feldspar,gangue_negative,2,45069,DG-a935bf04c969,train,expert_fit
VTM-002070,raw_negative/gangue_negative/feldspar/feldspar_mindat_p047554_page1_036_raw.jpg,feldspar,gangue_negative,2,47554,DG-4d2397e45b8d,val,expert_stop
VTM-002072,raw_negative/gangue_negative/feldspar/feldspar_mindat_p048658_page1_032_raw.jpg,feldspar,gangue_negative,2,48658,DG-527cdfca6bd0,train,expert_fit
VTM-002074,raw_negative/gangue_negative/feldspar/feldspar_mindat_p052804_page1_028_raw.jpg,feldspar,gangue_negative,2,52804,DG-8d1bab30b0b2,val,expert_stop
VTM-002077,raw_negative/gangue_negative/feldspar/feldspar_mindat_p061794_page1_034_raw.jpg,feldspar,gangue_negative,2,61794,DG-7b65be4b9679,val,expert_stop
VTM-002078,raw_negative/gangue_negative/feldspar/feldspar_mindat_p061795_page1_009_raw.jpg,feldspar,gangue_negative,2,61795,DG-2e9f8b729e25,train,expert_fit
VTM-002079,raw_negative/gangue_negative/feldspar/feldspar_mindat_p063866_page4_006_raw.jpg,feldspar,gangue_negative,2,63866,DG-2c4553d781e1,train,expert_fit
VTM-002082,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065392_page5_005_raw.jpg,feldspar,gangue_negative,2,65392,DG-d0959830fc3d,train,expert_fit
VTM-002084,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065401_page5_011_raw.jpg,feldspar,gangue_negative,2,65401,DG-b23707fdada7,train,expert_fit
VTM-002085,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065403_page5_043_raw.jpg,feldspar,gangue_negative,2,65403,DG-93dd367747d7,val,expert_stop
VTM-002086,raw_negative/gangue_negative/feldspar/feldspar_mindat_p065404_page5_004_raw.jpg,feldspar,gangue_negative,2,65404,DG-a8a66cab92d9,train,expert_fit
VTM-002091,raw_negative/gangue_negative/feldspar/feldspar_mindat_p083863_page1_030_raw.jpg,feldspar,gangue_negative,2,83863,DG-cfb5f2037272,train,expert_fit
VTM-002092,raw_negative/gangue_negative/feldspar/feldspar_mindat_p088319_page6_027_raw.jpg,feldspar,gangue_negative,2,88319,DG-29e618915675,train,expert_fit
VTM-002093,raw_negative/gangue_negative/feldspar/feldspar_mindat_p089666_page6_029_raw.jpg,feldspar,gangue_negative,2,89666,DG-41defb57d166,val,expert_stop
VTM-002095,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1002442_page6_012_raw.jpg,feldspar,gangue_negative,2,1002442,DG-eba38ff4d979,train,expert_fit
VTM-002096,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1011151_page1_003_raw.jpg,feldspar,gangue_negative,2,1011151,DG-47a3decdba46,train,expert_fit
VTM-002098,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1038138_page4_030_raw.jpg,feldspar,gangue_negative,2,1038138,DG-5f080264a9e9,train,expert_fit
VTM-002099,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1060593_page4_022_raw.jpg,feldspar,gangue_negative,2,1060593,DG-ca4676ee122b,val,expert_stop
VTM-002101,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1117573_page6_011_raw.jpg,feldspar,gangue_negative,2,1117573,DG-090ddd4bbf2c,train,expert_fit
VTM-002102,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1118110_page4_024_raw.jpg,feldspar,gangue_negative,2,1118110,DG-a59d4b03bde4,train,expert_fit
VTM-002103,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1127770_page3_052_raw.jpg,feldspar,gangue_negative,2,1127770,DG-074c071753a6,train,expert_fit
VTM-002105,raw_negative/gangue_negative/feldspar/feldspar_mindat_p114098_page5_025_raw.jpg,feldspar,gangue_negative,2,114098,DG-51d39850f9eb,train,expert_fit
VTM-002106,raw_negative/gangue_negative/feldspar/feldspar_mindat_p116150_page5_017_raw.jpg,feldspar,gangue_negative,2,116150,DG-77e04d086838,train,expert_fit
VTM-002107,raw_negative/gangue_negative/feldspar/feldspar_mindat_p116155_page5_007_raw.jpg,feldspar,gangue_negative,2,116155,DG-ac7a6b0963f8,train,expert_fit
VTM-002110,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1187103_page4_026_raw.jpg,feldspar,gangue_negative,2,1187103,DG-990227084f9a,train,expert_fit
VTM-002111,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1188472_page4_025_raw.jpg,feldspar,gangue_negative,2,1188472,DG-c547e96f8a5e,train,expert_fit
VTM-002112,raw_negative/gangue_negative/feldspar/feldspar_mindat_p119460_page4_003_raw.jpg,feldspar,gangue_negative,2,119460,DG-3234543a8023,train,expert_fit
VTM-002113,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1203821_page3_049_raw.jpg,feldspar,gangue_negative,2,1203821,DG-065892749628,train,expert_fit
VTM-002116,raw_negative/gangue_negative/feldspar/feldspar_mindat_p122919_page3_021_raw.jpg,feldspar,gangue_negative,2,122919,DG-d7bb03bef65f,train,expert_fit
VTM-002117,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1254889_page3_054_raw.jpg,feldspar,gangue_negative,2,1254889,DG-20e63845d1c5,train,expert_fit
VTM-002119,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1260031_page6_003_raw.jpg,feldspar,gangue_negative,2,1260031,DG-f6cfc775e0f7,val,expert_stop
VTM-002122,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1364073_page3_060_raw.jpg,feldspar,gangue_negative,2,1364073,DG-e3fd0082ebbc,val,expert_stop
VTM-002125,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1390818_page6_004_raw.jpg,feldspar,gangue_negative,2,1390818,DG-38ecb3b17658,val,expert_stop
VTM-002127,raw_negative/gangue_negative/feldspar/feldspar_mindat_p141259_page5_009_raw.jpg,feldspar,gangue_negative,2,141259,DG-d9d6e684a78e,train,expert_fit
VTM-002134,raw_negative/gangue_negative/feldspar/feldspar_mindat_p143856_page1_008_raw.jpg,feldspar,gangue_negative,2,143856,DG-c952eb56f637,train,expert_fit
VTM-002135,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1489836_page4_023_raw.jpg,feldspar,gangue_negative,2,1489836,DG-d4bf152bc099,train,expert_fit
VTM-002136,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1489845_page4_033_raw.jpg,feldspar,gangue_negative,2,1489845,DG-69558725141a,train,expert_fit
VTM-002137,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492817_page3_001_raw.jpg,feldspar,gangue_negative,2,1492817,DG-d17fb3fe6588,train,expert_fit
VTM-002138,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492820_page3_018_raw.jpg,feldspar,gangue_negative,2,1492820,DG-d10ab92f8c49,train,expert_fit
VTM-002144,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492838_page3_007_raw.jpg,feldspar,gangue_negative,2,1492838,DG-d6dd4352276f,train,expert_fit
VTM-002146,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492844_page3_017_raw.jpg,feldspar,gangue_negative,2,1492844,DG-b61f7916473e,val,expert_stop
VTM-002147,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492847_page3_004_raw.jpg,feldspar,gangue_negative,2,1492847,DG-7f2ad78c41ae,train,expert_fit
VTM-002148,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492850_page3_008_raw.jpg,feldspar,gangue_negative,2,1492850,DG-8c8100639791,val,expert_stop
VTM-002152,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492862_page3_009_raw.jpg,feldspar,gangue_negative,2,1492862,DG-55b27010f7b1,train,expert_fit
VTM-002153,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492865_page3_006_raw.jpg,feldspar,gangue_negative,2,1492865,DG-67800f19fd6d,train,expert_fit
VTM-002155,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1492871_page3_016_raw.jpg,feldspar,gangue_negative,2,1492871,DG-c631bbaa6bfa,train,expert_fit
VTM-002156,raw_negative/gangue_negative/feldspar/feldspar_mindat_p150040_page5_016_raw.jpg,feldspar,gangue_negative,2,150040,DG-7a1ad7931b41,train,expert_fit
VTM-002158,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1549748_page2_006_raw.jpg,feldspar,gangue_negative,2,1549748,DG-9eb87ca31495,train,expert_fit
VTM-002160,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1614736_page6_006_raw.jpg,feldspar,gangue_negative,2,1614736,DG-c721d9903034,val,expert_stop
VTM-002161,raw_negative/gangue_negative/feldspar/feldspar_mindat_p161833_page1_007_raw.jpg,feldspar,gangue_negative,2,161833,DG-317a262e2e4e,train,expert_fit
VTM-002162,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1635099_page3_061_raw.jpg,feldspar,gangue_negative,2,1635099,DG-58e9a9e63982,val,expert_stop
VTM-002164,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1680024_page1_005_raw.jpg,feldspar,gangue_negative,2,1680024,DG-ad735c7f337e,train,expert_fit
VTM-002165,raw_negative/gangue_negative/feldspar/feldspar_mindat_p170604_page6_017_raw.jpg,feldspar,gangue_negative,2,170604,DG-7131f40426fd,train,expert_fit
VTM-002168,raw_negative/gangue_negative/feldspar/feldspar_mindat_p1721316_page4_034_raw.jpg,feldspar,gangue_negative,2,1721316,DG-2e5c91a57bab,train,expert_fit
VTM-002169,raw_negative/gangue_negative/feldspar/feldspar_mindat_p174099_page1_044_raw.jpg,feldspar,gangue_negative,2,174099,DG-f258f8619fff,train,expert_fit
VTM-002170,raw_negative/gangue_negative/feldspar/feldspar_mindat_p179619_page5_058_raw.jpg,feldspar,gangue_negative,2,179619,DG-8735f3b5117b,val,expert_stop
VTM-002174,raw_negative/gangue_negative/feldspar/feldspar_mindat_p188004_page6_019_raw.jpg,feldspar,gangue_negative,2,188004,DG-39980dca072f,train,expert_fit
VTM-002176,raw_negative/gangue_negative/feldspar/feldspar_mindat_p197132_page1_027_raw.jpg,feldspar,gangue_negative,2,197132,DG-6e31a3638f5b,train,expert_fit
VTM-002178,raw_negative/gangue_negative/feldspar/feldspar_mindat_p201883_page5_070_raw.jpg,feldspar,gangue_negative,2,201883,DG-db3b3795090a,train,expert_fit
VTM-002181,raw_negative/gangue_negative/feldspar/feldspar_mindat_p202845_page1_031_raw.jpg,feldspar,gangue_negative,2,202845,DG-d7019067d0cc,train,expert_fit
VTM-002182,raw_negative/gangue_negative/feldspar/feldspar_mindat_p202847_page1_039_raw.jpg,feldspar,gangue_negative,2,202847,DG-b8ef0ff6473f,train,expert_fit
VTM-002183,raw_negative/gangue_negative/feldspar/feldspar_mindat_p205097_page5_014_raw.jpg,feldspar,gangue_negative,2,205097,DG-2c21f60b687f,train,expert_fit
VTM-002184,raw_negative/gangue_negative/feldspar/feldspar_mindat_p207257_page5_054_raw.jpg,feldspar,gangue_negative,2,207257,DG-41d3557f934b,train,expert_fit
VTM-002186,raw_negative/gangue_negative/feldspar/feldspar_mindat_p207891_page6_033_raw.jpg,feldspar,gangue_negative,2,207891,DG-5b6c384e8c53,train,expert_fit
VTM-002187,raw_negative/gangue_negative/feldspar/feldspar_mindat_p208824_page1_013_raw.jpg,feldspar,gangue_negative,2,208824,DG-d31fa807352a,train,expert_fit
VTM-002189,raw_negative/gangue_negative/feldspar/feldspar_mindat_p212506_page6_066_raw.jpg,feldspar,gangue_negative,2,212506,DG-653d9c9014db,train,expert_fit
VTM-002190,raw_negative/gangue_negative/feldspar/feldspar_mindat_p213218_page5_051_raw.jpg,feldspar,gangue_negative,2,213218,DG-970982c8d5ca,train,expert_fit
VTM-002193,raw_negative/gangue_negative/feldspar/feldspar_mindat_p213503_page6_052_raw.jpg,feldspar,gangue_negative,2,213503,DG-c794c43abb0b,val,expert_stop
VTM-002194,raw_negative/gangue_negative/feldspar/feldspar_mindat_p215536_page1_047_raw.jpg,feldspar,gangue_negative,2,215536,DG-cc3b6ae01c51,train,expert_fit
VTM-002196,raw_negative/gangue_negative/feldspar/feldspar_mindat_p216549_page5_064_raw.jpg,feldspar,gangue_negative,2,216549,DG-d9f272320af0,train,expert_fit
VTM-002197,raw_negative/gangue_negative/feldspar/feldspar_mindat_p216971_page6_021_raw.jpg,feldspar,gangue_negative,2,216971,DG-3283712210b1,train,expert_fit
VTM-002198,raw_negative/gangue_negative/feldspar/feldspar_mindat_p219058_page4_007_raw.jpg,feldspar,gangue_negative,2,219058,DG-41c1fd800583,train,expert_fit
VTM-002199,raw_negative/gangue_negative/feldspar/feldspar_mindat_p221139_page5_049_raw.jpg,feldspar,gangue_negative,2,221139,DG-8fe7a31a8b8a,train,expert_fit
VTM-002200,raw_negative/gangue_negative/feldspar/feldspar_mindat_p221481_page6_030_raw.jpg,feldspar,gangue_negative,2,221481,DG-4d249ffaf8fc,train,expert_fit
VTM-002201,raw_negative/gangue_negative/feldspar/feldspar_mindat_p227542_page5_053_raw.jpg,feldspar,gangue_negative,2,227542,DG-69f32fd0a13b,train,expert_fit
VTM-002202,raw_negative/gangue_negative/feldspar/feldspar_mindat_p229101_page1_046_raw.jpg,feldspar,gangue_negative,2,229101,DG-c04e2225b9a5,train,expert_fit
VTM-002205,raw_negative/gangue_negative/feldspar/feldspar_mindat_p232538_page5_020_raw.jpg,feldspar,gangue_negative,2,232538,DG-024f820c5d42,train,expert_fit
VTM-002206,raw_negative/gangue_negative/feldspar/feldspar_mindat_p235775_page6_028_raw.jpg,feldspar,gangue_negative,2,235775,DG-014dcb6a9f62,train,expert_fit
VTM-002207,raw_negative/gangue_negative/feldspar/feldspar_mindat_p235776_page6_072_raw.jpg,feldspar,gangue_negative,2,235776,DG-7ba780e4f075,train,expert_fit
VTM-002208,raw_negative/gangue_negative/feldspar/feldspar_mindat_p235777_page6_064_raw.jpg,feldspar,gangue_negative,2,235777,DG-8a9eea001fb7,train,expert_fit
VTM-002209,raw_negative/gangue_negative/feldspar/feldspar_mindat_p236823_page6_046_raw.jpg,feldspar,gangue_negative,2,236823,DG-013a772a41b4,train,expert_fit
VTM-002211,raw_negative/gangue_negative/feldspar/feldspar_mindat_p252721_page1_033_raw.jpg,feldspar,gangue_negative,2,252721,DG-59bf77a1bee2,train,expert_fit
VTM-002212,raw_negative/gangue_negative/feldspar/feldspar_mindat_p255659_page4_014_raw.jpg,feldspar,gangue_negative,2,255659,DG-47fc26f33286,train,expert_fit
VTM-002213,raw_negative/gangue_negative/feldspar/feldspar_mindat_p255660_page4_015_raw.jpg,feldspar,gangue_negative,2,255660,DG-75999ba8fca6,train,expert_fit
VTM-002215,raw_negative/gangue_negative/feldspar/feldspar_mindat_p255663_page4_009_raw.jpg,feldspar,gangue_negative,2,255663,DG-7f5f37a85907,val,expert_stop
VTM-002216,raw_negative/gangue_negative/feldspar/feldspar_mindat_p255664_page4_012_raw.jpg,feldspar,gangue_negative,2,255664,DG-43da8351f430,val,expert_stop
VTM-002217,raw_negative/gangue_negative/feldspar/feldspar_mindat_p271664_page5_062_raw.jpg,feldspar,gangue_negative,2,271664,DG-7575d56e708e,train,expert_fit
VTM-002218,raw_negative/gangue_negative/feldspar/feldspar_mindat_p275896_page5_015_raw.jpg,feldspar,gangue_negative,2,275896,DG-2c3950bc4ff9,val,expert_stop
VTM-002220,raw_negative/gangue_negative/feldspar/feldspar_mindat_p282871_page5_068_raw.jpg,feldspar,gangue_negative,2,282871,DG-fc54eb00b4ca,train,expert_fit
VTM-002221,raw_negative/gangue_negative/feldspar/feldspar_mindat_p282916_page5_003_raw.jpg,feldspar,gangue_negative,2,282916,DG-2a6cfd65840f,train,expert_fit
VTM-002223,raw_negative/gangue_negative/feldspar/feldspar_mindat_p283085_page6_023_raw.jpg,feldspar,gangue_negative,2,283085,DG-bf150830f0c2,train,expert_fit
VTM-002224,raw_negative/gangue_negative/feldspar/feldspar_mindat_p283086_page6_040_raw.jpg,feldspar,gangue_negative,2,283086,DG-fc46afd88745,train,expert_fit
VTM-002226,raw_negative/gangue_negative/feldspar/feldspar_mindat_p285009_page5_074_raw.jpg,feldspar,gangue_negative,2,285009,DG-52f301fc41cb,train,expert_fit
VTM-002230,raw_negative/gangue_negative/feldspar/feldspar_mindat_p311300_page4_008_raw.jpg,feldspar,gangue_negative,2,311300,DG-640fabb985c0,train,expert_fit
VTM-002231,raw_negative/gangue_negative/feldspar/feldspar_mindat_p318025_page3_040_raw.jpg,feldspar,gangue_negative,2,318025,DG-ba4d9ceceece,train,expert_fit
VTM-002232,raw_negative/gangue_negative/feldspar/feldspar_mindat_p318029_page3_022_raw.jpg,feldspar,gangue_negative,2,318029,DG-16abb377dbd7,train,expert_fit
VTM-002233,raw_negative/gangue_negative/feldspar/feldspar_mindat_p318033_page3_020_raw.jpg,feldspar,gangue_negative,2,318033,DG-cc17d605eb84,train,expert_fit
VTM-002235,raw_negative/gangue_negative/feldspar/feldspar_mindat_p319879_page6_053_raw.jpg,feldspar,gangue_negative,2,319879,DG-f481aeeafce1,train,expert_fit
VTM-002239,raw_negative/gangue_negative/feldspar/feldspar_mindat_p328020_page6_032_raw.jpg,feldspar,gangue_negative,2,328020,DG-46c8aa472fb3,train,expert_fit
VTM-002240,raw_negative/gangue_negative/feldspar/feldspar_mindat_p329978_page4_016_raw.jpg,feldspar,gangue_negative,2,329978,DG-d34d770ebe13,train,expert_fit
VTM-002241,raw_negative/gangue_negative/feldspar/feldspar_mindat_p332150_page4_005_raw.jpg,feldspar,gangue_negative,2,332150,DG-bc19e24ff0e7,train,expert_fit
VTM-002242,raw_negative/gangue_negative/feldspar/feldspar_mindat_p332658_page2_001_raw.jpg,feldspar,gangue_negative,2,332658,DG-46eb074b82a5,train,expert_fit
VTM-002243,raw_negative/gangue_negative/feldspar/feldspar_mindat_p333547_page4_004_raw.jpg,feldspar,gangue_negative,2,333547,DG-6818c6de34f1,train,expert_fit
VTM-002244,raw_negative/gangue_negative/feldspar/feldspar_mindat_p337982_page6_048_raw.jpg,feldspar,gangue_negative,2,337982,DG-dd983ea4596e,val,expert_stop
VTM-002246,raw_negative/gangue_negative/feldspar/feldspar_mindat_p355110_page5_072_raw.jpg,feldspar,gangue_negative,2,355110,DG-1323ace755bf,train,expert_fit
VTM-002247,raw_negative/gangue_negative/feldspar/feldspar_mindat_p356707_page6_041_raw.jpg,feldspar,gangue_negative,2,356707,DG-42eab221d0cd,train,expert_fit
VTM-002249,raw_negative/gangue_negative/feldspar/feldspar_mindat_p366009_page4_011_raw.jpg,feldspar,gangue_negative,2,366009,DG-81a78418fcb4,train,expert_fit
VTM-002251,raw_negative/gangue_negative/feldspar/feldspar_mindat_p372554_page6_038_raw.jpg,feldspar,gangue_negative,2,372554,DG-eee866698909,train,expert_fit
VTM-002252,raw_negative/gangue_negative/feldspar/feldspar_mindat_p375559_page6_045_raw.jpg,feldspar,gangue_negative,2,375559,DG-7046cfa2b01c,train,expert_fit
VTM-002256,raw_negative/gangue_negative/feldspar/feldspar_mindat_p380284_page5_075_raw.jpg,feldspar,gangue_negative,2,380284,DG-546013cd7c9b,train,expert_fit
VTM-002257,raw_negative/gangue_negative/feldspar/feldspar_mindat_p380621_page3_026_raw.jpg,feldspar,gangue_negative,2,380621,DG-f048671a52b3,train,expert_fit
VTM-002259,raw_negative/gangue_negative/feldspar/feldspar_mindat_p392828_page6_049_raw.jpg,feldspar,gangue_negative,2,392828,DG-e4ff8cdf5b02,val,expert_stop
VTM-002264,raw_negative/gangue_negative/feldspar/feldspar_mindat_p473645_page5_047_raw.jpg,feldspar,gangue_negative,2,473645,DG-a509241f8ec8,train,expert_fit
