image_id,mindat_photo_id,mineral_label,true_label,predicted_label,confidence,is_correct,error_pair,split_group_id,image_path
VTM-003148,252169,pyroxene,gangue_negative,ti_bearing_negative,0.531695,false,gangue_negative__as__ti_bearing_negative,DG-1ea8b182bbc8,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p252169_page1_032_raw.jpg
VTM-003232,480826,pyroxene,gangue_negative,target_mineral,0.655041,false,gangue_negative__as__target_mineral,DG-875dddd71e99,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p480826_page5_017_raw.jpg
VTM-003236,481978,pyroxene,gangue_negative,ti_bearing_negative,0.443171,false,gangue_negative__as__ti_bearing_negative,DG-9302df13e91e,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p481978_page7_029_raw.jpg
VTM-003251,504339,pyroxene,gangue_negative,ti_bearing_negative,0.831740,false,gangue_negative__as__ti_bearing_negative,DG-85aa94456f85,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p504339_page6_008_raw.jpg
VTM-003290,537096,pyroxene,gangue_negative,ti_bearing_negative,0.573489,false,gangue_negative__as__ti_bearing_negative,DG-b253c5bd2688,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p537096_page7_051_raw.jpg
VTM-003329,632552,pyroxene,gangue_negative,metallic_hard_negative,0.767527,false,gangue_negative__as__metallic_hard_negative,DG-5d67817059a7,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p632552_page6_058_raw.jpg
VTM-003332,644072,pyroxene,gangue_negative,ti_bearing_negative,0.495772,false,gangue_negative__as__ti_bearing_negative,DG-f8f1b5ad10b0,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p644072_page6_011_raw.jpg
VTM-003344,685961,pyroxene,gangue_negative,ti_bearing_negative,0.872717,false,gangue_negative__as__ti_bearing_negative,DG-f16934e3624d,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p685961_page6_057_raw.jpg
VTM-003366,820496,pyroxene,gangue_negative,target_mineral,0.409827,false,gangue_negative__as__target_mineral,DG-c89ed059c99e,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p820496_page6_074_raw.jpg
VTM-003369,863991,pyroxene,gangue_negative,target_mineral,0.570162,false,gangue_negative__as__target_mineral,DG-1ebabd983b79,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\pyroxene\pyroxene_mindat_p863991_page10_066_raw.jpg
VTM-003391,46034,quartz,gangue_negative,metallic_hard_negative,0.802551,false,gangue_negative__as__metallic_hard_negative,DG-181c97e45770,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p046034_page6_002_raw.jpg
VTM-003401,48541,quartz,gangue_negative,metallic_hard_negative,0.687397,false,gangue_negative__as__metallic_hard_negative,DG-5b22282c8904,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p048541_page6_021_raw.jpg
VTM-003429,89787,quartz,gangue_negative,metallic_hard_negative,0.575433,false,gangue_negative__as__metallic_hard_negative,DG-2490c409a127,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p089787_page6_015_raw.jpg
VTM-003462,1131353,quartz,gangue_negative,metallic_hard_negative,0.702024,false,gangue_negative__as__metallic_hard_negative,DG-e0b231c8f375,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p1131353_page2_008_raw.jpg
VTM-003463,1131354,quartz,gangue_negative,metallic_hard_negative,0.496823,false,gangue_negative__as__metallic_hard_negative,DG-bacd328e411c,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p1131354_page2_009_raw.jpg
VTM-003597,597270,quartz,gangue_negative,target_mineral,0.796283,false,gangue_negative__as__target_mineral,DG-7a0093afbdb8,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p597270_page2_005_raw.jpg
VTM-003614,824849,quartz,gangue_negative,target_mineral,0.824521,false,gangue_negative__as__target_mineral,DG-10f9c1b10e37,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p824849_page2_038_raw.jpg
VTM-003624,846286,quartz,gangue_negative,metallic_hard_negative,0.464093,false,gangue_negative__as__metallic_hard_negative,DG-923ab721f46c,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\quartz\quartz_mindat_p846286_page2_023_raw.jpg
VTM-003639,8537,vesuvianite,gangue_negative,ti_bearing_negative,0.690265,false,gangue_negative__as__ti_bearing_negative,DG-f894c712dcc4,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p008537_page1_047_raw.jpg
VTM-003777,1246692,vesuvianite,gangue_negative,metallic_hard_negative,0.906259,false,gangue_negative__as__metallic_hard_negative,DG-503a70719a8e,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p1246692_page3_008_raw.jpg
VTM-003786,1271528,vesuvianite,gangue_negative,ti_bearing_negative,0.632724,false,gangue_negative__as__ti_bearing_negative,DG-e411a486efd4,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p1271528_page4_027_raw.jpg
VTM-003834,186607,vesuvianite,gangue_negative,metallic_hard_negative,0.353930,false,gangue_negative__as__metallic_hard_negative,DG-7cc47fbcd822,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p186607_page7_019_raw.jpg
VTM-003867,245030,vesuvianite,gangue_negative,ti_bearing_negative,0.739832,false,gangue_negative__as__ti_bearing_negative,DG-69c6da087417,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p245030_page8_006_raw.jpg
VTM-003918,361698,vesuvianite,gangue_negative,ti_bearing_negative,0.553984,false,gangue_negative__as__ti_bearing_negative,DG-e88ef3befbd4,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p361698_page1_045_raw.jpg
VTM-003939,441434,vesuvianite,gangue_negative,ti_bearing_negative,0.490115,false,gangue_negative__as__ti_bearing_negative,DG-a00a27df5ea6,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p441434_page10_013_raw.jpg
VTM-003951,498856,vesuvianite,gangue_negative,ti_bearing_negative,0.625516,false,gangue_negative__as__ti_bearing_negative,DG-67f2924f6aa7,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p498856_page5_001_raw.jpg
VTM-003967,533211,vesuvianite,gangue_negative,ti_bearing_negative,0.489340,false,gangue_negative__as__ti_bearing_negative,DG-429eaf8b1104,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p533211_page15_035_raw.jpg
VTM-003981,549125,vesuvianite,gangue_negative,ti_bearing_negative,0.609419,false,gangue_negative__as__ti_bearing_negative,DG-68ff1bb4b821,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p549125_page7_044_raw.jpg
VTM-003986,553658,vesuvianite,gangue_negative,target_mineral,0.905704,false,gangue_negative__as__target_mineral,DG-0db619a6a0f1,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p553658_page7_059_raw.jpg
VTM-004010,592753,vesuvianite,gangue_negative,ti_bearing_negative,0.580131,false,gangue_negative__as__ti_bearing_negative,DG-2d5da953e48c,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p592753_page11_029_raw.jpg
VTM-004094,747262,vesuvianite,gangue_negative,target_mineral,0.562260,false,gangue_negative__as__target_mineral,DG-0711140876d8,数据集\mindat_manual_positive_v1\raw_negative\gangue_negative\vesuvianite\vesuvianite_mindat_p747262_page15_062_raw.jpg
VTM-004135,3139,chalcopyrite,metallic_hard_negative,target_mineral,0.470056,false,metallic_hard_negative__as__target_mineral,DG-adc1175125a1,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p003139_page3_003_raw.jpg
VTM-004149,29372,chalcopyrite,metallic_hard_negative,gangue_negative,0.693269,false,metallic_hard_negative__as__gangue_negative,DG-6a2365056b07,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p029372_page4_002_raw.jpg
VTM-004160,56811,chalcopyrite,metallic_hard_negative,gangue_negative,0.927173,false,metallic_hard_negative__as__gangue_negative,DG-8add3fa7edc2,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p056811_page1_007_raw.jpg
VTM-004192,113304,chalcopyrite,metallic_hard_negative,ti_bearing_negative,0.437468,false,metallic_hard_negative__as__ti_bearing_negative,DG-8d595d262675,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p113304_page6_007_raw.jpg
VTM-004233,1416708,chalcopyrite,metallic_hard_negative,target_mineral,0.952884,false,metallic_hard_negative__as__target_mineral,DG-c9ccef5c07fe,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p1416708_page7_005_raw.jpg
VTM-004260,1694127,chalcopyrite,metallic_hard_negative,target_mineral,0.574437,false,metallic_hard_negative__as__target_mineral,DG-374b453fd12e,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p1694127_page7_036_raw.jpg
VTM-004288,275734,chalcopyrite,metallic_hard_negative,ti_bearing_negative,0.668180,false,metallic_hard_negative__as__ti_bearing_negative,DG-3515d6411579,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p275734_page3_017_raw.jpg
VTM-004316,408928,chalcopyrite,metallic_hard_negative,gangue_negative,0.378981,false,metallic_hard_negative__as__gangue_negative,DG-35a4c19258c2,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p408928_page4_020_raw.jpg
VTM-004338,483426,chalcopyrite,metallic_hard_negative,target_mineral,0.654525,false,metallic_hard_negative__as__target_mineral,DG-06674b61b121,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p483426_page3_044_raw.jpg
VTM-004361,561792,chalcopyrite,metallic_hard_negative,target_mineral,0.974155,false,metallic_hard_negative__as__target_mineral,DG-f1cef0f123a1,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p561792_page6_014_raw.jpg
VTM-004364,569458,chalcopyrite,metallic_hard_negative,ti_bearing_negative,0.613337,false,metallic_hard_negative__as__ti_bearing_negative,DG-472a4a9cb971,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p569458_page6_016_raw.jpg
VTM-004367,577005,chalcopyrite,metallic_hard_negative,gangue_negative,0.448524,false,metallic_hard_negative__as__gangue_negative,DG-cb0f9ce956c2,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p577005_page4_061_raw.jpg
VTM-004436,904102,chalcopyrite,metallic_hard_negative,target_mineral,0.657818,false,metallic_hard_negative__as__target_mineral,DG-b05a976d1bb6,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p904102_page4_070_raw.jpg
VTM-004440,947628,chalcopyrite,metallic_hard_negative,target_mineral,0.525676,false,metallic_hard_negative__as__target_mineral,DG-39fb01622191,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p947628_page1_005_raw.jpg
VTM-004441,949707,chalcopyrite,metallic_hard_negative,ti_bearing_negative,0.524349,false,metallic_hard_negative__as__ti_bearing_negative,DG-0b4e27a8bcca,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\chalcopyrite\chalcopyrite_mindat_p949707_page1_057_raw.jpg
VTM-004452,11965,goethite,metallic_hard_negative,gangue_negative,0.586893,false,metallic_hard_negative__as__gangue_negative,DG-b059f26ce090,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p011965_page1_044_raw.jpg
VTM-004460,42339,goethite,metallic_hard_negative,gangue_negative,0.824612,false,metallic_hard_negative__as__gangue_negative,DG-c94829c7b9c0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p042339_page1_033_raw.jpg
VTM-004470,59435,goethite,metallic_hard_negative,gangue_negative,0.797864,false,metallic_hard_negative__as__gangue_negative,DG-cdbe626ccda5,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p059435_page2_004_raw.jpg
VTM-004471,63230,goethite,metallic_hard_negative,gangue_negative,0.976677,false,metallic_hard_negative__as__gangue_negative,DG-5639b969883e,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p063230_page1_036_raw.jpg
VTM-004478,67658,goethite,metallic_hard_negative,gangue_negative,0.553219,false,metallic_hard_negative__as__gangue_negative,DG-735267660f64,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p067658_page4_001_raw.jpg
VTM-004490,93092,goethite,metallic_hard_negative,ti_bearing_negative,0.633642,false,metallic_hard_negative__as__ti_bearing_negative,DG-04c585ec47f6,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p093092_page3_009_raw.jpg
VTM-004505,1120714,goethite,metallic_hard_negative,ti_bearing_negative,0.981945,false,metallic_hard_negative__as__ti_bearing_negative,DG-55060e2c5204,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p1120714_page4_057_raw.jpg
VTM-004581,321513,goethite,metallic_hard_negative,target_mineral,0.624801,false,metallic_hard_negative__as__target_mineral,DG-4429f0494fe0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p321513_page3_018_raw.jpg
VTM-004622,531051,goethite,metallic_hard_negative,target_mineral,0.650871,false,metallic_hard_negative__as__target_mineral,DG-e729856f24c2,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p531051_page3_048_raw.jpg
VTM-004626,535883,goethite,metallic_hard_negative,ti_bearing_negative,0.634695,false,metallic_hard_negative__as__ti_bearing_negative,DG-9acaa84063d0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p535883_page4_033_raw.jpg
VTM-004634,561965,goethite,metallic_hard_negative,ti_bearing_negative,0.920744,false,metallic_hard_negative__as__ti_bearing_negative,DG-00ef3d45bc91,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p561965_page5_013_raw.jpg
VTM-004639,563671,goethite,metallic_hard_negative,ti_bearing_negative,0.728868,false,metallic_hard_negative__as__ti_bearing_negative,DG-242ef8eb00de,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p563671_page3_034_raw.jpg
VTM-004651,581335,goethite,metallic_hard_negative,ti_bearing_negative,0.582874,false,metallic_hard_negative__as__ti_bearing_negative,DG-4c6b9f6cd4e6,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p581335_page3_071_raw.jpg
VTM-004657,605991,goethite,metallic_hard_negative,gangue_negative,0.494125,false,metallic_hard_negative__as__gangue_negative,DG-b8c33cc77ec7,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p605991_page3_044_raw.jpg
VTM-004671,651767,goethite,metallic_hard_negative,ti_bearing_negative,0.313785,false,metallic_hard_negative__as__ti_bearing_negative,DG-a1fe913f5597,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p651767_page3_040_raw.jpg
VTM-004675,659435,goethite,metallic_hard_negative,target_mineral,0.760916,false,metallic_hard_negative__as__target_mineral,DG-7e1d6174749f,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p659435_page3_047_raw.jpg
VTM-004679,696815,goethite,metallic_hard_negative,gangue_negative,0.453963,false,metallic_hard_negative__as__gangue_negative,DG-9328bcecc05c,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p696815_page4_046_raw.jpg
VTM-004689,738600,goethite,metallic_hard_negative,target_mineral,0.739954,false,metallic_hard_negative__as__target_mineral,DG-2fdd92c576ae,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\goethite\goethite_mindat_p738600_page1_012_raw.jpg
VTM-004733,47855,hematite,metallic_hard_negative,ti_bearing_negative,0.816384,false,metallic_hard_negative__as__ti_bearing_negative,DG-125135a8e2f0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p047855_page1_039_raw.jpg
VTM-004745,62766,hematite,metallic_hard_negative,target_mineral,0.563900,false,metallic_hard_negative__as__target_mineral,DG-df412d4bb526,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p062766_page1_015_raw.jpg
VTM-004763,1018087,hematite,metallic_hard_negative,target_mineral,0.642970,false,metallic_hard_negative__as__target_mineral,DG-cb20f172d610,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p1018087_page1_028_raw.jpg
VTM-004774,110255,hematite,metallic_hard_negative,ti_bearing_negative,0.618725,false,metallic_hard_negative__as__ti_bearing_negative,DG-932c59e38cef,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p110255_page1_072_raw.jpg
VTM-004798,122442,hematite,metallic_hard_negative,gangue_negative,0.416844,false,metallic_hard_negative__as__gangue_negative,DG-8f563ef4c66a,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p122442_page5_003_raw.jpg
VTM-004828,154044,hematite,metallic_hard_negative,ti_bearing_negative,0.829434,false,metallic_hard_negative__as__ti_bearing_negative,DG-471124d61d31,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p154044_page1_042_raw.jpg
VTM-004836,160536,hematite,metallic_hard_negative,ti_bearing_negative,0.442311,false,metallic_hard_negative__as__ti_bearing_negative,DG-876ac496608e,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p160536_page6_013_raw.jpg
VTM-004872,235874,hematite,metallic_hard_negative,gangue_negative,0.777776,false,metallic_hard_negative__as__gangue_negative,DG-79c595017343,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p235874_page6_018_raw.jpg
VTM-004873,236698,hematite,metallic_hard_negative,target_mineral,0.546554,false,metallic_hard_negative__as__target_mineral,DG-5481466c56f8,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p236698_page3_003_raw.jpg
VTM-004884,266026,hematite,metallic_hard_negative,gangue_negative,0.517278,false,metallic_hard_negative__as__gangue_negative,DG-c7be9992acdc,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p266026_page4_007_raw.jpg
VTM-004895,296502,hematite,metallic_hard_negative,target_mineral,0.540304,false,metallic_hard_negative__as__target_mineral,DG-4d6358272602,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p296502_page1_047_raw.jpg
VTM-004922,467855,hematite,metallic_hard_negative,ti_bearing_negative,0.731324,false,metallic_hard_negative__as__ti_bearing_negative,DG-00b9f96a4c6c,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p467855_page5_031_raw.jpg
VTM-004958,583851,hematite,metallic_hard_negative,gangue_negative,0.499265,false,metallic_hard_negative__as__gangue_negative,DG-186b0e386473,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p583851_page5_036_raw.jpg
VTM-004973,653517,hematite,metallic_hard_negative,target_mineral,0.691323,false,metallic_hard_negative__as__target_mineral,DG-cd84b2b89a33,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p653517_page4_074_raw.jpg
VTM-004975,657771,hematite,metallic_hard_negative,ti_bearing_negative,0.519001,false,metallic_hard_negative__as__ti_bearing_negative,DG-409f28ca286d,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p657771_page6_055_raw.jpg
VTM-004982,682646,hematite,metallic_hard_negative,target_mineral,0.559706,false,metallic_hard_negative__as__target_mineral,DG-dc41c31e3d21,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p682646_page6_045_raw.jpg
VTM-004989,715040,hematite,metallic_hard_negative,target_mineral,0.500681,false,metallic_hard_negative__as__target_mineral,DG-1b61a2cf0409,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p715040_page5_046_raw.jpg
VTM-004991,715972,hematite,metallic_hard_negative,ti_bearing_negative,0.609887,false,metallic_hard_negative__as__ti_bearing_negative,DG-ea706e06deb2,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\hematite\hematite_mindat_p715972_page6_059_raw.jpg
VTM-005035,17699,pyrite,metallic_hard_negative,ti_bearing_negative,0.456898,false,metallic_hard_negative__as__ti_bearing_negative,DG-b403d3226f67,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p017699_page1_016_raw.jpg
VTM-005038,24062,pyrite,metallic_hard_negative,ti_bearing_negative,0.899307,false,metallic_hard_negative__as__ti_bearing_negative,DG-0d49cac547b0,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p024062_page1_011_raw.jpg
VTM-005040,29374,pyrite,metallic_hard_negative,gangue_negative,0.764197,false,metallic_hard_negative__as__gangue_negative,DG-8d8c532b3669,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p029374_page5_025_raw.jpg
VTM-005077,66592,pyrite,metallic_hard_negative,target_mineral,0.640551,false,metallic_hard_negative__as__target_mineral,DG-21bd52d934ed,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p066592_page1_019_raw.jpg
VTM-005122,1211239,pyrite,metallic_hard_negative,target_mineral,0.900628,false,metallic_hard_negative__as__target_mineral,DG-219037f7495d,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p1211239_page5_015_raw.jpg
VTM-005149,144390,pyrite,metallic_hard_negative,target_mineral,0.628794,false,metallic_hard_negative__as__target_mineral,DG-7bf1fc828b2b,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p144390_page1_067_raw.jpg
VTM-005153,1455307,pyrite,metallic_hard_negative,target_mineral,0.737610,false,metallic_hard_negative__as__target_mineral,DG-551a362604ce,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p1455307_page3_022_raw.jpg
VTM-005169,161228,pyrite,metallic_hard_negative,ti_bearing_negative,0.493320,false,metallic_hard_negative__as__ti_bearing_negative,DG-58d2eeda1f79,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p161228_page5_059_raw.jpg
VTM-005170,161231,pyrite,metallic_hard_negative,target_mineral,0.501381,false,metallic_hard_negative__as__target_mineral,DG-bc934293a7f4,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p161231_page5_039_raw.jpg
VTM-005212,253222,pyrite,metallic_hard_negative,target_mineral,0.842729,false,metallic_hard_negative__as__target_mineral,DG-46c12c29b1da,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p253222_page4_033_raw.jpg
VTM-005221,268992,pyrite,metallic_hard_negative,ti_bearing_negative,0.514599,false,metallic_hard_negative__as__ti_bearing_negative,DG-205a686bf0de,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p268992_page6_031_raw.jpg
VTM-005235,329999,pyrite,metallic_hard_negative,target_mineral,0.900547,false,metallic_hard_negative__as__target_mineral,DG-2fd812943ddc,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p329999_page4_027_raw.jpg
VTM-005251,388786,pyrite,metallic_hard_negative,target_mineral,0.896875,false,metallic_hard_negative__as__target_mineral,DG-0d59bea646e8,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p388786_page5_073_raw.jpg
VTM-005262,440968,pyrite,metallic_hard_negative,gangue_negative,0.899574,false,metallic_hard_negative__as__gangue_negative,DG-6d037647dc5d,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p440968_page5_007_raw.jpg
VTM-005276,475622,pyrite,metallic_hard_negative,target_mineral,0.479569,false,metallic_hard_negative__as__target_mineral,DG-5227f2844eb4,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p475622_page3_010_raw.jpg
VTM-005292,509048,pyrite,metallic_hard_negative,gangue_negative,0.610947,false,metallic_hard_negative__as__gangue_negative,DG-ace734d67c95,数据集\mindat_manual_positive_v1\raw_negative\metallic_hard_negative\pyrite\pyrite_mindat_p509048_page4_066_raw.jpg
VTM-005334,3361,anatase,ti_bearing_negative,gangue_negative,0.574706,false,ti_bearing_negative__as__gangue_negative,DG-8da137f9d55b,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p003361_191_raw.jpg
VTM-005430,35149,anatase,ti_bearing_negative,target_mineral,0.881052,false,ti_bearing_negative__as__target_mineral,DG-92a771378f20,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p035149_178_raw.jpg
VTM-005488,50490,anatase,ti_bearing_negative,gangue_negative,0.618702,false,ti_bearing_negative__as__gangue_negative,DG-b4719eb6b67a,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p050490_268_raw.jpg
VTM-005504,56775,anatase,ti_bearing_negative,target_mineral,0.885635,false,ti_bearing_negative__as__target_mineral,DG-c176d6d92cef,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p056775_015_raw.jpg
VTM-005532,68388,anatase,ti_bearing_negative,gangue_negative,0.493292,false,ti_bearing_negative__as__gangue_negative,DG-0717b157f591,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p068388_120_raw.jpg
VTM-005560,80326,anatase,ti_bearing_negative,target_mineral,0.533010,false,ti_bearing_negative__as__target_mineral,DG-af97b72376a2,数据集\mindat_manual_positive_v1\raw_negative\ti_bearing_negative\anatase\anatase_mindat_p080326_128_raw.jpg
